title,destination,image_id,image_url,image_thumb_url,image_title,image_name,image_width,image_height,image_copyright,image_license,image_license_url,location_lat,location_lng,location_city_id,location_city_istat,location_city_city,location_city_country,location_city_province,location_city_province_short,location_city_region,permalink,updated_at
Polenta,Romagna,667,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/667/bertinoro-FC-pieve_polenta-ph.waltre-manni-CC-BY-SA-4.0.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/667/conversions/bertinoro-FC-pieve_polenta-ph.waltre-manni-CC-BY-SA-4.0-thumb.jpg,"Bertinoro (FC), Pieve di San Donato in Polenta",bertinoro-FC-pieve_polenta-ph.waltre-manni-CC-BY-SA-4.0,1200,801,"Bertinoro (FC), Pieve di San Donato in Polenta, ph. Waltre Manni","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.117931,12.132616,294,40003,Bertinoro,Italia,Forlì-Cesena,FC,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/polenta,"2022-01-31 15:50:26"
"Rocca San Casciano",Romagna,668,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/668/rossa_san_casciano-FC-veduta_panoramica-eduta_di_rocca_san_casciano-ph.-perkele-CC-0.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/668/conversions/rossa_san_casciano-FC-veduta_panoramica-eduta_di_rocca_san_casciano-ph.-perkele-CC-0-thumb.jpg,"Rocca San Casciano (FC),  Veduta panoramica",rossa_san_casciano-FC-veduta_panoramica-eduta_di_rocca_san_casciano-ph.-perkele-CC-0,1200,800,"Rocca San Casciano (FC),  Veduta panoramica, Ph. Perkele","CC 0 1.0",http://creativecommons.org/licenses/0/1.0/it/legalcode,44.061628,11.842226,314,40036,"Rocca San Casciano",Italia,Forlì-Cesena,FC,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/rocca-san-casciano,"2022-02-24 09:42:56"
Ridracoli,Romagna,669,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/669/bagno_di_romagna-FC-diga_ridracoli-Ph.-CC-BY-SA%2C-CC-BY-SA-3.0.0jpeg.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/669/conversions/bagno_di_romagna-FC-diga_ridracoli-Ph.-CC-BY-SA%2C-CC-BY-SA-3.0.0jpeg-thumb.jpg,"Bagno di Romagna (FC), Diga di Ridracoli","bagno_di_romagna-FC-diga_ridracoli-Ph.-CC-BY-SA,-CC-BY-SA-3.0.0jpeg",1200,800,"Bagno di Romagna (FC), Diga di Ridracoli, Ph. Narratore, Wlm 2012","CC BY-SA 3.0",http://creativecommons.org/licenses/by-sa/3.0/it/legalcode,43.8844763,11.8347797,293,40001,"Bagno di Romagna",Italia,Forlì-Cesena,FC,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/ridracoli,"2022-02-28 09:54:01"
"Castrocaro Terme",Romagna,670,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/670/castrocaro_terme-FC-rocca_di_castrocaro_terme-ph.AlessandroB-CC-BY-SA-4.0.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/670/conversions/castrocaro_terme-FC-rocca_di_castrocaro_terme-ph.AlessandroB-CC-BY-SA-4.0-thumb.jpg,"Castrocaro Terme (FC), Rocca",castrocaro_terme-FC-rocca_di_castrocaro_terme-ph.AlessandroB-CC-BY-SA-4.0,1200,800,"Castrocaro Terme (FC), Rocca, Ph. AlessandroB","CC BY-SA 4.0",http://creativecommons.org/licenses/by-sa/4.0/it/legalcode,44.1710232,11.9443972,296,40005,"Castrocaro Terme e Terra del Sole",Italia,Forlì-Cesena,FC,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/castrocaro-terme,"2022-02-24 09:42:26"
"Civitella di Romagna",Romagna,671,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/671/civitella_di_romagna-FC-panorama-CC_BY_NC_SA.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/671/conversions/civitella_di_romagna-FC-panorama-CC_BY_NC_SA-thumb.jpg,"Civitella di Romagna (FC), Veduta panoramica",civitella_di_romagna-FC-panorama-CC_BY_NC_SA,1200,800,"Civitella di Romagna (FC), Veduta panoramica, Ph. Pro Loco Emilia Romagna","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.007129,11.938519,299,40009,"Civitella di Romagna",Italia,Forlì-Cesena,FC,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/civitella-di-romagna,"2022-02-24 09:34:59"
Premilcuore,Romagna,1624,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/1597/Panorama-di-Premilcuore-fc--Archivio_Comune_Forl%C3%AC-CC_BY_NC_SA.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/1597/conversions/Panorama-di-Premilcuore-fc--Archivio_Comune_Forl%C3%AC-CC_BY_NC_SA-thumb.jpg,"Premilcuore (FC), Panorama di Premilcuore","Panorama di Premilcuore-fc--Archivio_Comune_Forlì-CC_BY_NC_SA",1280,1024,"Premilcuore (FC), Panorama di Premilcuore, Archivio comunale","CC BY-NC-SA 4.0",http://creativecommons.org/licenses/by-nc-sa/4.0/it/legalcode,43.977805,11.7781265,313,40033,Premilcuore,Italia,Forlì-Cesena,FC,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/premilcuore,"2022-02-24 09:35:35"
"Santa Sofia",Romagna,1603,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/1576/Santa-Sofia-fc-centro-storico-Archivio_Comune_SantaSofia-CC_BY_NC_S.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/1576/conversions/Santa-Sofia-fc-centro-storico-Archivio_Comune_SantaSofia-CC_BY_NC_S-thumb.jpg,"Santa Sofia (FC), Veduta di Santa Sofia","Santa Sofia-fc-centro storico-Archivio_Comune_SantaSofia-CC_BY_NC_S",1200,800,"Santa Sofia (FC), Veduta di Santa Sofia, Archivio comunale","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,43.9472394,11.9083045,317,40043,"Santa Sofia",Italia,Forlì-Cesena,FC,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/santa-sofia,"2022-02-24 09:41:57"
Tredozio,Romagna,661,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/661/tredozio-FC-panorama-ph.romagna_toscana_turismo-CC_BY_NC_SA.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/661/conversions/tredozio-FC-panorama-ph.romagna_toscana_turismo-CC_BY_NC_SA-thumb.jpg,"Tredozio (FC), Veduta panoramica",tredozio-FC-panorama-ph.romagna_toscana_turismo-CC_BY_NC_SA,1200,800,"Tredozio (FC), Veduta panoramica, Ph. Romagna Toscana Turismo","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.077996,11.742726,321,40049,Tredozio,Italia,Forlì-Cesena,FC,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/tredozio,"2022-02-24 09:40:00"
"Terra del Sole",Romagna,1627,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/1600/Terra-del-Sole%2C-FC%2C-bastioni%2C-Archivio-wikipidia%2C-CC-BY.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/1600/conversions/Terra-del-Sole%2C-FC%2C-bastioni%2C-Archivio-wikipidia%2C-CC-BY-thumb.jpg,"Castrocaro Terme e Terra del Sole (FC), Bastioni","Terra del Sole, FC, bastioni, Archivio wikipidia, CC BY",1200,681,"Castrocaro Terme e Terra del Sole (FC), Bastioni, Archivio Wikipedia","CC BY 4.0",http://creativecommons.org/licenses/by/4.0/it/legalcode,44.1854,11.95937,296,40005,"Castrocaro Terme e Terra del Sole",Italia,Forlì-Cesena,FC,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/terra-del-sole,"2022-02-24 09:38:00"
"Portico e San Benedetto",Romagna,673,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/673/portico_san_benedetto-FC-ponte_della_brusia_ph.romagnatoscanaturismo-CC_BY_NC_SA.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/673/conversions/portico_san_benedetto-FC-ponte_della_brusia_ph.romagnatoscanaturismo-CC_BY_NC_SA-thumb.jpg,"Portico e San Benedetto (FC), Ponte della Brusia",portico_san_benedetto-FC-ponte_della_brusia_ph.romagnatoscanaturismo-CC_BY_NC_SA,1200,800,"Portico e San Benedetto (FC), Ponte della Brusia, Ph. Romagna Toscana Turismo","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.0254643,11.7819579,311,40031,"Portico e San Benedetto",Italia,Forlì-Cesena,FC,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/portico-e-san-benedetto,"2021-03-04 18:04:52"
"Salsomaggiore Terme",Emilia,1815,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/1788/Salsomaggiore-%28PR%29-Terme-Berzieri-Archivio-Fotografico-Salsomaggiore-CC-BY-NC-SA-3.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/1788/conversions/Salsomaggiore-%28PR%29-Terme-Berzieri-Archivio-Fotografico-Salsomaggiore-CC-BY-NC-SA-3-thumb.jpg,"Salsomaggiore (PR) Terme Berzieri","Salsomaggiore (PR) Terme Berzieri Archivio Fotografico Salsomaggiore CC-BY-NC-SA 3",1200,758,"Salsomaggiore (PR), Terme Berzieri ,Archivio Fotografico Salsomaggiore","CC BY-SA 4.0",http://creativecommons.org/licenses/by-sa/4.0/it/legalcode,44.8155176,9.9796203,80,34032,"Salsomaggiore Terme",Italia,Parma,PR,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/salsomaggiore-terme,"2022-02-01 16:56:30"
Tabiano,Emilia,572,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/572/salsomaggiore_terme-PR-veduta_borgo_castello_tabiano-archivio.castellidelducato.it-cc_by_nc_sa.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/572/conversions/salsomaggiore_terme-PR-veduta_borgo_castello_tabiano-archivio.castellidelducato.it-cc_by_nc_sa-thumb.jpg,,salsomaggiore_terme-PR-veduta_borgo_castello_tabiano-archivio.castellidelducato.it-cc_by_nc_sa,1200,797,"salsomaggiore terme (PR), veduta borgo castello tabiano, archivio castellidelducato.it","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.8068223,10.0201357,80,34032,"Salsomaggiore Terme",Italia,Parma,PR,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/tabiano,"2020-07-13 12:35:14"
Contignaco,Emilia,570,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/570/salsomaggiore_terme-PR-castello_cotignaco-archivio.visitsalsomaggiore.it-cc_by_nc_sa.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/570/conversions/salsomaggiore_terme-PR-castello_cotignaco-archivio.visitsalsomaggiore.it-cc_by_nc_sa-thumb.jpg,"Salsomaggiore terme (PR), Castello Contignaco",salsomaggiore_terme-PR-castello_cotignaco-archivio.visitsalsomaggiore.it-cc_by_nc_sa,1200,800,"Salsomaggiore terme (PR), Castello Contignaco, archivio visitsalsomaggiore.it","CC BY-NC-SA 4.0",http://creativecommons.org/licenses/by-nc-sa/4.0/it/legalcode,44.7831023,9.967352,80,34032,"Salsomaggiore Terme",Italia,Parma,PR,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/contignaco,"2020-07-13 12:35:14"
Scipione,Emilia,1820,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/1793/Salsomaggiore-%28PR%29%2C-Castello-di-Scipione-veduta%2C-ph.-proprietari%2C-Archivio-fotografico-Salsomaggiore%2C-CC-BY-NC-SA-3.0.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/1793/conversions/Salsomaggiore-%28PR%29%2C-Castello-di-Scipione-veduta%2C-ph.-proprietari%2C-Archivio-fotografico-Salsomaggiore%2C-CC-BY-NC-SA-3.0-thumb.jpg,"Salsomaggiore (PR), Castello di Scipione veduta","Salsomaggiore (PR), Castello di Scipione veduta, ph. proprietari, Archivio fotografico Salsomaggiore, CC-BY-NC-SA 3.0",1205,813,"Salsomaggiore (PR), Castello di Scipione veduta, ph. proprietari, Archivio fotografico Salsomaggiore,","CC BY-SA 3.0",http://creativecommons.org/licenses/by-sa/3.0/it/legalcode,44.8316652,9.9556249,80,34032,"Salsomaggiore Terme",Italia,Parma,PR,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/scipione,"2022-02-01 16:56:06"
Longiano,Romagna,1778,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/1751/Longiano%2C-Castello-Malatestiano%2C-Ph.-Fabiana-Rossi---Viterbo-Fotocine%2C-Archivio-Comune-di-Longiano%2C-CC-BYNC-NC-SA-3.0.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/1751/conversions/Longiano%2C-Castello-Malatestiano%2C-Ph.-Fabiana-Rossi---Viterbo-Fotocine%2C-Archivio-Comune-di-Longiano%2C-CC-BYNC-NC-SA-3.0-thumb.jpg,"Longiano (FC), Castello Malatestiano","Longiano, Castello Malatestiano, Ph. Fabiana Rossi - Viterbo Fotocine, Archivio Comune di Longiano, CC-BYNC-NC-SA 3.0",1200,694,"Longiano (FC), Castello Malatestiano, Ph. Fabiana Rossi - Viterbo Fotocine, Archivio Comune di Longiano","CC BY-NC-SA 4.0",http://creativecommons.org/licenses/by-nc-sa/4.0/it/legalcode,44.072648378081,12.325158119202,306,40018,Longiano,Italia,Forlì-Cesena,FC,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/longiano,"2022-02-28 09:53:21"
"Mercato Saraceno",Romagna,679,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/679/mercato_saraceno-FC-sguardo_sul_fiume-archivio_comune-CC_BY_NC_SA.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/679/conversions/mercato_saraceno-FC-sguardo_sul_fiume-archivio_comune-CC_BY_NC_SA-thumb.jpg,"Mercato Saraceno (FC), Panorama sul fiume Savio",mercato_saraceno-FC-sguardo_sul_fiume-archivio_comune-CC_BY_NC_SA,1200,800,"Mercato Saraceno (FC), Panorama sul fiume Savio, ph.Davide Ruffilli, Archivio comunale","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,43.956922,12.196145,308,40020,"Mercato Saraceno",Italia,Forlì-Cesena,FC,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/mercato-saraceno,"2022-02-28 09:52:36"
Sarsina,Romagna,680,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/680/sarsina-FC-piazza_plauto-ph.romagnatoscanaturismo-CC_BY_NC_SA.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/680/conversions/sarsina-FC-piazza_plauto-ph.romagnatoscanaturismo-CC_BY_NC_SA-thumb.jpg,"Sarsina (FC), Piazza Plauto",sarsina-FC-piazza_plauto-ph.romagnatoscanaturismo-CC_BY_NC_SA,1200,800,"Sarsina (FC), Piazza Plauto, Ph. Romagna Toscana Turismo","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,43.9191443,12.1440634,318,40044,Sarsina,Italia,Forlì-Cesena,FC,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/sarsina,"2022-02-28 09:52:06"
Montiano,Romagna,681,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/681/montiano-FC-veduta_panoramica-ph.romagna_proloco-CC_BY_NC_SA.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/681/conversions/montiano-FC-veduta_panoramica-ph.romagna_proloco-CC_BY_NC_SA-thumb.jpg,"Montiano (FC), veduta panoramica",montiano-FC-veduta_panoramica-ph.romagna_proloco-CC_BY_NC_SA,1200,800,"Montiano (FC), veduta panoramica, ph.romagna_proloco","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.083507,12.304329,310,40028,Montiano,Italia,Forlì-Cesena,FC,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/montiano,"2022-02-28 09:51:13"
Roncofreddo,Romagna,2778,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/2751/Roncofreddo-%28FC%29%2C-Panorama%2C-ph.-comune.roncofreddo.fc.it%2C-CC-BY-NC-SA-3.0.png,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/2751/conversions/Roncofreddo-%28FC%29%2C-Panorama%2C-ph.-comune.roncofreddo.fc.it%2C-CC-BY-NC-SA-3.0-thumb.jpg,"Roncofreddo (FC), Panorama, ph. comune.roncofreddo.fc.it","Roncofreddo (FC), Panorama, ph. comune.roncofreddo.fc.it, CC-BY-NC-SA 3.0",1500,300,"Roncofreddo (FC), Panorama, ph. comune.roncofreddo.fc.it","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.041912,12.318248,315,40037,Roncofreddo,Italia,Forlì-Cesena,FC,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/roncofreddo,"2020-12-10 21:49:18"
Borghi,Romagna,683,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/683/borghi-FC-resti_della_rocca_malatestiana-ph.marco_della_pasqua-WLM2014-CC-BY-SA.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/683/conversions/borghi-FC-resti_della_rocca_malatestiana-ph.marco_della_pasqua-WLM2014-CC-BY-SA-thumb.jpg,"Borghi (FC), Resti della Rocca Malatestiana","borghi-FC-resti_della_rocca_malatestiana-ph.marco_della_pasqua-WLM2014-CC BY SA",1200,800,"Borghi (FC), Resti della Rocca Malatestiana, Ph. Marco della Pasqua, WLM2014","CC BY-SA 3.0",http://creativecommons.org/licenses/by-sa/3.0/it/legalcode,44.031432,12.353169,295,40004,Borghi,Italia,Forlì-Cesena,FC,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/borghi,"2020-12-10 16:25:56"
"Sogliano al Rubicone",Romagna,621,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/621/sogliano_sul_rubicone-FC-fontana_farfalle-archivio_comune-CC_BY_NC_SA.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/621/conversions/sogliano_sul_rubicone-FC-fontana_farfalle-archivio_comune-CC_BY_NC_SA-thumb.jpg,"Sogliano sul Rubicone (FC), Fontana Farfalle",sogliano_sul_rubicone-FC-fontana_farfalle-archivio_comune-CC_BY_NC_SA,1200,800,"Sogliano sul Rubicone (FC), Fontana Farfalle, Archivio Comunale","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.004939,12.300112,320,40046,"Sogliano al Rubicone",Italia,Forlì-Cesena,FC,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/sogliano-al-rubicone,"2022-02-24 07:01:42"
"Savignano sul Rubicone",Romagna,620,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/620/savignano_sul_rubicone-FC-arco_piazza_castello-WLM2017-CC-BY-SA-4.0.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/620/conversions/savignano_sul_rubicone-FC-arco_piazza_castello-WLM2017-CC-BY-SA-4.0-thumb.jpg,"Savignano Sul Rubicone (FC), Piazza Castello",savignano_sul_rubicone-FC-arco_piazza_castello-WLM2017-CC-BY-SA-4.0,1200,800,"Savignano Sul Rubicone (FC), Piazza Castello, WLM 2017","CC BY-SA 4.0",http://creativecommons.org/licenses/by-sa/4.0/it/legalcode,44.092141,12.399287,319,40045,"Savignano sul Rubicone",Italia,Forlì-Cesena,FC,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/savignano-sul-rubicone,"2020-12-11 05:26:39"
Cesena,Romagna,255,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/255/cesena-fc-biblioteca_malatestiana%2CWLM2016-Ph.ragazzini_simone-CCBY-SA40.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/255/conversions/cesena-fc-biblioteca_malatestiana%2CWLM2016-Ph.ragazzini_simone-CCBY-SA40-thumb.jpg,"Cesena (FC), Biblioteca Malatestiana","cesena-fc-biblioteca_malatestiana,WLM2016-Ph.ragazzini_simone-CCBY-SA40",1200,800,"Cesena (FC), Biblioteca Malatestiana, ph. ragazzini simone, WLM2016","CC BY-SA 4.0",http://creativecommons.org/licenses/by-sa/4.0/it/legalcode,44.136761,12.2425518,297,40007,Cesena,Italia,Forlì-Cesena,FC,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/cesena,"2021-04-18 18:21:54"
Gambettola,Romagna,619,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/619/gambettola-FC-teatro_comunale-ArchivioComunale_CC_BY_NC_SA.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/619/conversions/gambettola-FC-teatro_comunale-ArchivioComunale_CC_BY_NC_SA-thumb.jpg,"Gambettola (FC), Teatro Comunale",gambettola-FC-teatro_comunale-ArchivioComunale_CC_BY_NC_SA,1200,800,"Gambettola (FC), Teatro Comunale, Archivio Comunale","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.120197,12.338557,304,40015,Gambettola,Italia,Forlì-Cesena,FC,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/gambettola,"2022-02-24 07:01:04"
"San Mauro Pascoli",Romagna,617,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/617/san_mauro_pascoli-FC-villa_torlonia-CC_BY_NC_SA.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/617/conversions/san_mauro_pascoli-FC-villa_torlonia-CC_BY_NC_SA-thumb.jpg,"San Mauro Pascoli (FC), Villa Torlonia",san_mauro_pascoli-FC-villa_torlonia-CC_BY_NC_SA,1200,800,"San Mauro Pascoli (FC), Villa Torlonia, Archivio Comune San  Mauro Pascoli","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.1067329,12.4153168,316,40041,"San Mauro Pascoli",Italia,Forlì-Cesena,FC,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/san-mauro-pascoli,"2021-04-08 11:05:52"
Gatteo,Romagna,1795,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/1768/Gatteo%28FC%29%2C-Oratorio-San-Rocco%2C-Archivio-Comune-Gatteo%2C-CC-BY-NC-SA-3.0.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/1768/conversions/Gatteo%28FC%29%2C-Oratorio-San-Rocco%2C-Archivio-Comune-Gatteo%2C-CC-BY-NC-SA-3.0-thumb.jpg,"Gatteo(FC), Oratorio San Rocco","Gatteo(FC), Oratorio San Rocco, Archivio Comune Gatteo, CC-BY-NC-SA 3.0",1800,1194,"Gatteo (FC), Oratorio San Rocco, ph.Archivio Comune Gatteo","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.1096926,12.3860362,305,40016,Gatteo,Italia,Forlì-Cesena,FC,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/gatteo,"2020-12-30 16:04:36"
"San Lazzaro di Savena",Bologna-Modena,437,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/437/San-Lazzzaro-di-Savena_bo_Piazza_del_Comune_ph.Zolli_CC-BY-SA-4.0.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/437/conversions/San-Lazzzaro-di-Savena_bo_Piazza_del_Comune_ph.Zolli_CC-BY-SA-4.0-thumb.jpg,"San Lazzzaro di Savena (BO), Piazza del Comune","San-Lazzzaro-di-Savena_bo_Piazza_del_Comune_ph.Zolli_CC BY-SA 4.0",1200,558,"San Lazzzaro di Savena (BO), Piazza del Comune, Ph. Zolli","CC BY-SA 4.0",http://creativecommons.org/licenses/by-sa/4.0/it/legalcode,44.47027345,11.408490670637,242,37054,"San Lazzaro di Savena",Italia,Bologna,BO,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/san-lazzaro-di-savena,"2020-10-05 16:08:17"
"Anzola dell'Emilia",Bologna-Modena,436,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/436/Anzola_bo_CarpigianiGelatoMuseum_Archivio-Provincia-Bologna.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/436/conversions/Anzola_bo_CarpigianiGelatoMuseum_Archivio-Provincia-Bologna-thumb.jpg,"Anzola (BO), Gelato Museum Carpigiani",Anzola_bo_CarpigianiGelatoMuseum_Archivio-Provincia-Bologna,1200,553,"Anzola (BO), Carpigiani Gelato Museum, Ph. Città metropolitana di Bologna","CC BY-NC-SA 3.0",http://creativecommons.org/licenses/by-nc-sa/3.0/it/legalcode,44.5472392,11.1934084,189,37001,"Anzola dell'Emilia",Italia,Bologna,BO,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/anzola-dell-emilia,"2020-10-02 14:47:11"
Argelato,Bologna-Modena,2144,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/2117/Argelato_BO-_Villa_Beatrice%2C_lato_Sud_By-Giordano--Tugnoli-Own-work%2CCCBYSA4.0.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/2117/conversions/Argelato_BO-_Villa_Beatrice%2C_lato_Sud_By-Giordano--Tugnoli-Own-work%2CCCBYSA4.0-thumb.jpg,"Argelato (BO), Villa Beatrice","Argelato_BO-_Villa_Beatrice,_lato_Sud_By-Giordano- Tugnoli-Own work,CCBYSA4.0",1626,1080,"Argelato (BO), Villa Beatrice, lato Sud, Ph. Giordano Tugnoli, WLM2019","CC BY-SA 4.0",http://creativecommons.org/licenses/by-sa/4.0/it/legalcode,44.6447617,11.3447429,190,37002,Argelato,Italia,Bologna,BO,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/argelato,"2020-10-05 16:07:20"
Baricella,Bologna-Modena,435,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/435/Barricella-%28BO%29%2C-Piazza-Carducci%2C-Ph.-Threecharlie-CC_BY_SA_30.jpg,https://d2fg1aan4gy9m1.cloudfront.net/ert/images/435/conversions/Barricella-%28BO%29%2C-Piazza-Carducci%2C-Ph.-Threecharlie-CC_BY_SA_30-thumb.jpg,"Baricella (BO), Piazza Carducci","Barricella (BO), Piazza Carducci, Ph. Threecharlie CC_BY_SA_30",1200,819,"Baricella (BO), Piazza Carducci, Ph. Threecharlie","CC BY-SA 3.0",http://creativecommons.org/licenses/by-sa/3.0/it/legalcode,44.6471062,11.5345481,191,37003,Baricella,Italia,Bologna,BO,"Emilia Romagna",https://emiliaromagnaturismo.it/it/localita/baricella,"2022-03-07 08:39:18"
